C00343459|09012016|17|20|423
C00343459|09022016|85|1|85
C00343590|07222016|375|2|750
C00343590|08012016|400|4|1550
C00343590|08032016|500|1|500
C00343681|08042016|250|5|1400
C00343707|07312016|28|10|611
C00343707|08152016|28|10|611
C00343707|08312016|28|10|614
C00343749|07282016|50|9|780
C00343749|08252016|50|9|780
C00343871|07202016|625|2|1250
C00343871|07212016|250|22|9250
C00343871|07222016|250|1|250
C00343871|07252016|250|1|250
C00343871|07312016|250|1|250
C00343871|08082016|500|1|500
C00343871|08122016|1000|1|1000
C00343871|08302016|250|1|250
C00343871|08312016|250|1|250
C00343871|09022016|1000|1|1000
C00343947|07202016|5000|1|5000
C00344051|07202016|1000|2|2000
C00344051|07242016|2|1|2
C00344051|08302016|2000|1|2000
C00344051|09022016|2000|1|2000
C00344234|07192016|500|1|500
C00344234|08012016|250|1|250
C00344234|08252016|5000|1|5000
C00344325|07212016|500|1|500
C00344325|07252016|35|18|615
C00344325|07282016|40|2|80
C00344325|07292016|20|1|20
C00344325|07302016|40|6|280
C00344325|07312016|40|43|1805
C00344325|08012016|100|88|10205
C00344325|08032016|40|1|40
C00344325|08052016|100|8|850
C00344325|08082016|284|13|3565
C00344325|08112016|250|1|250
C00344325|08132016|25|1|25
C00344325|08162016|40|1|40
C00344325|08182016|425|2|850
C00344325|08232016|30|2|60
C00344325|08252016|20|26|755
C00344325|08262016|12|1|12
C00344325|08282016|30|2|60
C00344325|08292016|120|3|380
C00344325|08302016|40|5|180
C00344325|08312016|50|52|2659
C00344325|09012016|50|21|1300
C00344473|07192016|300|2|600
C00344473|07212016|100|1|100
C00344473|07262016|500|1|500
C00344473|07272016|2700|2|5400
C00344473|07282016|2700|2|5400
C00344473|08012016|200|5|1020
C00344473|08032016|550|2|1100
C00344473|08042016|100|7|1375
C00344473|08052016|100|5|5250
C00344473|08082016|100|9|1705
C00344473|08092016|100|13|9500
C00344473|08102016|180|7|1060
C00344473|08122016|250|7|3050
C00344473|08132016|25|1|25
C00344473|08152016|100|9|1220
C00344473|08162016|150|4|850
C00344473|08172016|100|3|1175
C00344473|08182016|125|8|2650
C00344473|08192016|100|1|100
C00344473|08222016|250|8|1500
C00344473|08232016|200|3|800
C00344473|08242016|1750|12|19650
C00344473|08252016|1000|1|1000
C00344473|08262016|275|4|950
C00344473|08292016|500|9|7050
C00344473|08302016|500|8|5400
C00344473|08312016|400|4|2100
C00344473|09012016|500|7|2470
C00344473|09022016|750|12|16700
C00344648|08152016|5000|1|5000
C00344663|07312016|40|45|2816
C00344663|08312016|40|48|2902
C00344697|07222016|300|1|300
C00344697|07282016|250|3|750
C00344697|07292016|250|9|2300
C00344697|07312016|500|3|1750
C00344697|08012016|250|1|250
C00344697|08032016|250|4|1050
C00344697|08042016|500|3|1250
C00344697|08052016|500|6|2850
C00344697|08082016|950|3|2950
C00344697|08092016|400|10|4500
C00344697|08102016|150|1|150
C00344697|08112016|700|3|1750
C00344697|08152016|500|7|4550
C00344697|08162016|250|12|3500
C00344697|08172016|400|6|3650
C00344697|08182016|500|1|500
C00344697|08192016|400|4|1600
C00344697|08222016|250|5|1500
C00344697|08232016|250|6|2000
C00344697|08242016|250|9|4200
C00344697|08252016|250|3|1000
C00344697|08262016|88|2|175
C00344697|08272016|250|1|250
C00344697|08282016|250|1|250
C00344697|08292016|250|8|4875
C00344697|08302016|1500|1|1500
C00344697|08312016|250|16|6000
C00344697|09012016|750|2|1500
C00344697|09022016|921|2|1841
C00344770|07282016|208|1|208
C00344770|08092016|208|1|208
C00344770|08292016|208|1|208
C00344796|08232016|3|55|165
C00344796|08262016|45|55|2475
C00344945|08092016|250|4|1750
C00344945|08222016|250|3|1000
C00344945|08312016|250|8|2010
C00345058|08222016|2700|3|8100
C00345124|07252016|5000|1|5000
C00345132|07192016|1000|1|1000
C00345132|07202016|1000|3|2250
C00345132|07252016|500|1|500
C00345132|08082016|250|4|5750
C00345132|08102016|1000|1|1000
C00345132|08112016|250|10|3050
C00345132|08152016|250|1|250
C00345132|08172016|250|9|2500
C00345132|08192016|250|7|2250
C00345132|08242016|250|5|10750
C00345132|08262016|250|2|500
C00345132|08312016|250|2|500
C00345173|07222016|40|5|246
C00345173|08052016|40|5|246
C00345173|08192016|40|5|246
C00345173|09022016|40|5|246
C00345199|08312016|5000|1|5000
C00345306|07212016|44|1|44
C00345306|07222016|40|7|342
C00345306|07272016|40|8|300
C00345306|07292016|60|142|8941
C00345306|08052016|42|1|42
C00345306|08122016|20|15|314
C00345306|08182016|44|1|44
C00345306|08192016|40|6|242
C00345306|08242016|40|8|300
C00345306|08262016|40|128|5251
C00345306|08292016|60|1|60
C00345306|08302016|500|1|500
C00345306|09022016|10|268|4571
C00345546|07192016|100|1|100
C00345546|07202016|130|2|260
C00345546|07212016|5|1|5
C00345546|07252016|500|1|500
C00345546|07262016|500|1|500
C00345546|07272016|500|3|1500
C00345546|07302016|500|1|500
C00345546|08022016|500|13|7350
C00345546|08062016|5|1|5
C00345546|08142016|128|2|255
C00345546|08212016|5|1|5
C00345546|08222016|200|1|200
C00345546|08262016|1000|1|1000
C00345546|08282016|500|1|500
C00345546|08302016|505|2|1010
C00345546|08312016|500|1|500
C00345793|07222016|34|118|6119
C00345793|08052016|34|121|6238
C00345793|08192016|34|122|6318
C00345793|09022016|34|125|6457
C00346015|08022016|300|1|300
C00346015|08172016|291|1|291
C00346080|07302016|300|2|600
C00346080|08012016|650|2|1300
C00346080|08022016|375|4|1950
C00346080|08292016|960|1|960
C00346312|07192016|2500|7|15500
C00346312|07202016|700|2|1400
C00346312|07212016|1175|14|20175
C00346312|07242016|2700|2|5400
C00346312|07252016|1000|7|6900
C00346312|07272016|2000|12|20020
C00346312|07282016|2000|13|17310
C00346312|07302016|1000|3|3000
C00346312|08012016|2700|17|41500
C00346312|08022016|1000|2|2000
C00346312|08042016|1000|6|6000
C00346312|08052016|400|91|36910
C00346312|08082016|1000|11|10250
C00346312|08092016|1000|2|2000
C00346312|08102016|2700|17|33000
C00346312|08112016|600|1|600
C00346312|08122016|25|2|50
C00346312|08132016|2500|1|2500
C00346312|08152016|250|2|500
C00346312|08162016|2700|2|5400
C00346312|08222016|502|4|2006
C00346312|08232016|150|71|13750
C00346312|08242016|1000|4|4000
C00346312|08252016|625|4|2500
C00346312|08262016|500|6|4000
C00346312|08272016|255|4|1020
C00346312|08292016|1000|12|13000
C00346312|08302016|2000|5|7200
C00346312|08312016|1000|24|19800
C00346312|09012016|1000|10|10000
C00346312|09022016|1000|7|6000
C00346346|07312016|75|29|2590
C00346346|08312016|37|28|1364
C00346353|07262016|500|9|4500
C00346353|07292016|33|8|760
C00346353|08052016|28|45|6199
C00346353|08182016|35|47|9660
C00346353|08312016|26|47|4295
C00346361|07312016|60|57|4316
C00346361|08092016|1000|1|1000
C00346361|08312016|60|55|4226
C00347195|07252016|2700|1|2700
C00347195|08162016|1750|30|74400
C00347195|08182016|2500|3|10000
C00347195|08252016|5000|1|5000
C00347195|08292016|500|1|500
C00347260|07192016|50|1|50
C00347260|07212016|250|1|250
C00347260|07282016|1375|2|2750
C00347260|07302016|100|1|100
C00347260|07312016|63|2|125
C00347260|08022016|210|1|210
C00347260|08032016|250|1|250
C00347260|08052016|275|2|550
C00347260|08072016|50|1|50
C00347260|08082016|1000|2|2000
C00347260|08152016|800|1|800
C00347260|08232016|1600|2|3200
C00347260|08242016|1000|1|1000
C00347260|08252016|750|2|1500
C00347260|08272016|50|1|50
C00347260|08282016|50|3|330
C00347260|08292016|2700|5|12300
C00347260|08312016|258|2|515
C00347260|09012016|50|1|50
C00347385|07312016|150|37|7225
C00347385|08312016|100|34|4500
C00347492|07192016|375|2|750
C00347492|07212016|250|5|1550
C00347492|07222016|625|2|1250
C00347492|07252016|400|12|6850
C00347492|07262016|1375|2|2750
C00347492|07272016|250|3|800
C00347492|07282016|250|3|601
C00347492|07292016|750|6|5950
C00347492|07302016|1000|3|2500
C00347492|07312016|1100|4|3650
C00347492|08012016|300|20|10450
C00347492|08022016|275|20|11460
C00347492|08032016|250|7|2050
C00347492|08042016|500|7|3800
C00347492|08052016|300|7|2250
C00347492|08072016|1200|1|1200
C00347492|08082016|500|5|2100
C00347492|08092016|500|5|5380
C00347492|08102016|500|19|16450
C00347492|08112016|1000|12|12850
C00347492|08122016|1000|11|14250
C00347492|08152016|250|3|1400
C00347492|08162016|550|10|9000
C00347492|08172016|1000|1|1000
C00347492|08192016|500|15|14940
C00347492|08202016|300|1|300
C00347492|08212016|400|2|800
C00347492|08222016|650|2|1300
C00347492|08232016|300|21|7200
C00347492|08242016|250|2|500
C00347492|08252016|500|25|17750
C00347492|08262016|650|2|1300
C00347492|08272016|150|7|1175
C00347492|08292016|300|39|17325
C00347492|08302016|650|2|1300
C00347492|08312016|1000|1|1000
C00347492|09012016|300|11|4725
C00347492|09022016|250|1|250
C00347955|07282016|750|3|2150
C00347955|08152016|1300|1|1300
C00347989|08192016|1000|1|1000
C00348185|08082016|147|6|964
C00348219|07272016|300|3|1550
C00348219|08172016|500|1|500
C00348540|07312016|50|35|2017
C00348540|08052016|60|1|60
C00348540|08112016|129|2|257
C00348540|08152016|112|3|352
C00348540|08312016|40|50|2496
C00348938|07292016|38|89|4333
C00348938|08122016|38|90|4345
C00348938|08262016|38|90|4260
C00349217|08172016|200|1|200
C00349225|07192016|250|1|250
C00349225|07212016|250|8|3000
C00349225|07222016|250|2|500
C00349225|07232016|250|3|1050
C00349225|07242016|250|2|500
C00349225|07252016|388|10|4775
C00349225|08012016|85|1|85
C00349225|08032016|250|1|250
C00349225|08162016|375|2|750
C00349225|08182016|250|1|250
C00349225|08212016|250|1|250
C00349225|08222016|250|1|250
C00349225|08282016|500|1|500
C00349225|08312016|250|1|250
C00349225|09012016|250|1|250
C00349233|07202016|-2500|1|-2500
C00349233|08102016|2700|1|2700
C00349373|07312016|46|166|11087
C00349373|08312016|46|165|11243
C00349506|07192016|500|7|5600
C00349506|07252016|100|7|2775
C00349506|08042016|12|1|12
C00349506|08112016|1000|6|4750
C00349506|08122016|75|8|985
C00349506|08182016|100|3|600
C00349506|08232016|50|33|2290
C00349506|08262016|50|24|2445
C00349506|08292016|60|29|2814
C00349506|08302016|100|5|550
C00349506|09012016|100|10|1510
C00349746|07222016|159|136|29294
C00349746|08192016|151|134|26845
C00349902|07312016|60|45|3529
C00349902|08022016|25|4|105
C00349902|08112016|40|3|150
C00349902|08192016|20|3|75
C00349902|08312016|48|40|2875
C00350520|07192016|130|2|260
C00350520|07262016|100|23|2340
C00350520|08032016|150|3|576
C00350520|08042016|525|1|525
C00350520|08082016|138|2|275
C00350520|08092016|200|5|1430
C00350520|08102016|175|4|800
C00350520|08122016|100|5|560
C00350520|08132016|125|2|250
C00350520|08152016|500|5|2825
C00350520|08162016|48|4|1120
C00350520|08172016|250|1|250
C00350520|08182016|1500|1|1500
C00350520|08192016|325|5|3275
C00350520|08222016|2000|5|8000
C00350520|08232016|175|2|350
C00350520|08252016|500|5|4575
C00350520|08262016|1438|2|2875
C00350520|08292016|290|4|1635
C00350520|08302016|150|1|150
C00350520|08312016|500|5|2475
C00350520|09012016|213|2|425
C00350744|07252016|5000|10|47500
C00350744|07292016|3750|2|7500
C00350744|07312016|454|55|74511
C00350744|08122016|5000|17|82500
C00350744|08222016|5000|8|40000
C00350744|08312016|909|106|168403
C00350744|09012016|5000|5|21000
C00350744|09022016|5000|1|5000
C00350785|07192016|50|1|50
C00350785|07202016|38|2|75
C00350785|07212016|150|29|16255
C00350785|07222016|100|35|12426
C00350785|07232016|25|1|25
C00350785|07242016|15|3|55
C00350785|07252016|300|2|600
C00350785|07262016|100|5|2975
C00350785|07272016|175|2|350
C00350785|07282016|500|53|25335
C00350785|07292016|100|14|3310
C00350785|07302016|25|3|55
C00350785|07312016|50|1|50
C00350785|08012016|500|7|3785
C00350785|08022016|100|36|19660
C00350785|08032016|250|3|2970
C00350785|08042016|863|2|1725
C00350785|08052016|250|38|29570
C00350785|08062016|50|1|50
C00350785|08072016|25|3|135
C00350785|08082016|500|3|3300
C00350785|08092016|100|7|1845
C00350785|08102016|50|11|2235
C00350785|08112016|250|3|1450
C00350785|08122016|100|3|225
C00350785|08132016|50|1|50
C00350785|08142016|525|2|1050
C00350785|08152016|1000|2|2000
C00350785|08162016|138|2|275
C00350785|08172016|225|36|32130
C00350785|08182016|135|28|14680
C00350785|08202016|50|1|50
C00350785|08212016|25|3|1050
C00350785|08222016|1000|19|32035
C00350785|08232016|85|18|10246
C00350785|08242016|100|17|2585
C00350785|08252016|125|2|250
C00350785|08262016|70|25|4900
C00350785|08272016|1000|1|1000
C00350785|08282016|625|2|1250
C00350785|08292016|75|2|150
C00350785|08302016|100|37|7810
C00350785|08312016|375|54|30925
C00350785|09012016|100|41|17129
C00350785|09022016|200|3|750
C00350835|07202016|1750|2|3500
C00350835|08252016|1000|1|1000
C00350884|07292016|52|37|2223
C00350884|08122016|17|3|65
C00350884|08262016|17|3|65
C00350884|08312016|52|41|2461
C00350991|07222016|35|1|35
C00350991|07232016|45|3|122
C00350991|07242016|60|1|60
C00350991|07272016|150|1|150
C00350991|08012016|50|1|50
C00350991|08032016|30|1|30
C00350991|08042016|30|1|30
C00350991|08052016|30|1|30
C00350991|08062016|30|2|60
C00350991|08082016|150|1|150
C00350991|08122016|75|2|150
C00350991|08142016|40|1|40
C00350991|08162016|50|1|50
C00350991|08222016|35|1|35
C00350991|08232016|38|4|152
C00350991|08242016|60|1|60
C00350991|08272016|150|1|150
C00350991|08282016|30|1|30
C00350991|08292016|30|1|30
C00350991|09012016|50|1|50
C00351015|07212016|150|3|550
C00351015|08232016|150|3|550
C00351197|07282016|250|3|826
C00351197|08082016|150|1|150
C00351197|08292016|250|5|1376
C00351379|07202016|100|1|100
C00351379|07252016|500|2|1000
C00351379|07272016|375|2|750
C00351379|07282016|300|1|300
C00351379|07292016|88|2|175
C00351379|07302016|100|1|100
C00351379|07312016|175|8|2803
C00351379|08012016|2700|1|2700
C00351379|08022016|750|2|1500
C00351379|08032016|1000|1|1000
C00351379|08062016|250|1|250
C00351379|08072016|400|1|400
C00351379|08082016|500|1|500
C00351379|08102016|500|3|1250
C00351379|08132016|500|4|1750
C00351379|08152016|150|2|300
C00351379|08162016|175|2|350
C00351379|08172016|500|3|1251
C00351379|08182016|500|1|500
C00351379|08192016|1000|13|9000
C00351379|08202016|500|1|500
C00351379|08212016|500|1|500
C00351379|08222016|1000|5|5900
C00351379|08232016|500|2|1000
C00351379|08242016|250|5|4950
C00351379|08252016|750|6|5700
C00351379|08262016|500|14|11450
C00351379|08272016|2500|3|6000
C00351379|08292016|500|17|14735
C00351379|08302016|1000|17|19300
C00351379|08312016|624|6|6447
C00351379|09012016|1000|1|1000
C00351379|09022016|1000|7|6100
C00352674|07222016|45|15|1031
C00352674|08042016|50|9|410
C00352674|08052016|45|15|1031
C00352674|08192016|45|16|1043
C00352674|09022016|45|16|1043
C00353797|07312016|50|64|4402
C00353797|08312016|40|65|3834
C00354241|07202016|30|25|1288
C00354241|07262016|46|51|2645
C00354241|08032016|30|25|1288
C00354241|08092016|46|52|2660
C00354241|08172016|35|24|1263
C00354241|08232016|46|53|2675
C00354241|08242016|39|1|39
C00354241|08312016|40|25|1813
C00354290|08122016|22|72|2062
C00354290|08262016|20|71|2002
C00354332|07222016|263|16|4575
C00354332|07232016|275|19|5000
C00354332|07292016|245|19|5550
C00354332|07302016|250|15|3775
C00354332|08052016|210|25|5715
C00354332|08062016|250|19|5130
C00354332|08122016|225|17|4475
C00354332|08132016|225|21|6150
C00354332|08192016|180|17|4735
C00354332|08202016|213|16|4320
C00354332|08262016|338|14|4425
C00354332|08272016|225|17|4900
C00354332|09022016|200|19|5090
C00354548|07272016|750|2|1500
C00354548|07292016|1500|1|1500
C00354548|08022016|500|3|1150
C00354548|08032016|1000|1|1000
C00354548|08102016|1000|2|2000
C00354548|08112016|625|2|1250
C00354548|08152016|375|4|1500
C00354605|08282016|50|1|50
C00354605|08292016|50|1|50
C00354605|09022016|100|1|100
C00354688|07192016|750|2|1500
C00354688|07212016|175|2|350
C00354688|07252016|500|1|500
C00354688|07272016|120|4|805
C00354688|07282016|250|1|250
C00354688|07292016|250|2|500
C00354688|08012016|125|1|125
C00354688|08022016|75|2|150
C00354688|08042016|100|1|100
C00354688|08082016|250|6|4475
C00354688|08092016|125|7|990
C00354688|08132016|50|1|50
C00354688|08152016|250|1|250
C00354688|08162016|1413|2|2825
C00354688|08202016|250|3|650
C00354688|08262016|350|2|700
C00354688|08312016|225|4|1050
C00354688|09012016|500|1|500
C00354688|09022016|25|1|25
C00354753|07292016|25|184|12262
C00354753|08122016|25|182|8152
C00354753|08262016|25|180|6992
C00355289|07202016|30|3|90
C00355289|07212016|40|9|448
C00355289|07222016|35|1|35
C00355289|07262016|28|3|84
C00355289|07272016|38|2|75
C00355289|07282016|20|2|40
C00355289|07292016|100|3|250
C00355289|08012016|20|1|20
C00355289|08052016|29|90|4146
C00355289|08082016|20|3|60
C00355289|08102016|35|2|70
C00355289|08112016|20|3|90
C00355289|08142016|25|2|50
C00355289|08162016|35|2|70
C00355289|08172016|18|2|36
C00355289|08182016|27|8|218
C00355289|08192016|20|15|298
C00355289|08222016|40|1|40
C00355289|08242016|150|1|150
C00355289|08252016|40|1|40
C00355289|08262016|20|8|156
C00355289|08302016|20|3|90
C00355677|07292016|90|29|3478
C00355677|08012016|750|2|1500
C00355677|08022016|500|1|500
C00355677|08032016|500|1|500
C00355677|08192016|5000|2|10000
C00355677|08222016|1000|1|1000
C00355677|08232016|2500|1|2500
C00355677|08292016|500|2|1000
C00355677|08312016|95|30|3978
C00355719|07202016|2000|1|2000
C00355719|07292016|35|20|995
C00355719|08122016|28|22|1001
C00355719|08262016|27|23|1004
C00357129|07202016|125|1|125
C00357129|08052016|300|1|300
C00357863|07292016|75|133|18159
C00357863|08122016|15|1|15
C00357863|08262016|50|131|11966
C00358051|08112016|250|2|500
C00358051|08122016|250|4|1750
C00358051|08152016|250|14|5456
C00358051|08162016|1150|4|5050
C00358051|08172016|375|2|750
C00358051|08182016|250|8|2550
C00358051|08192016|250|8|2260
C00358051|08222016|375|4|2000
C00358051|08292016|300|3|900
C00358051|08302016|275|2|550
C00358051|09012016|500|2|1000
C00358234|07292016|50|30|1599
C00358234|08312016|49|31|1632
C00358440|07222016|430|1|430
C00358440|08152016|87|73|6165
C00358903|07222016|500|1|500
C00358903|07292016|75|1|75
C00358903|08012016|100|1|100
C00358903|08032016|250|1|250
C00358903|08132016|100|1|100
C00358903|08232016|25|1|25
C00358903|08282016|75|1|75
C00358903|09012016|500|1|500
C00359034|07252016|1000|1|1000
C00359034|07282016|500|11|9200
C00359034|07292016|750|2|1500
C00359034|08012016|250|5|2100
C00359034|08032016|250|3|1500
C00359034|08042016|250|5|2050
C00359034|08102016|500|1|500
C00359034|08232016|676|2|1352
C00359034|08312016|500|12|7550
C00359034|09012016|1000|4|4000
C00359034|09022016|2700|5|12950
C00359075|07222016|100|31|2884
C00359075|07292016|50|5|393
C00359075|08052016|100|27|2659
C00359075|08072016|50|1|50
C00359075|08092016|60|3|175
C00359075|08192016|100|30|2834
C00359075|08212016|50|1|50
C00359075|08312016|50|5|393
C00359075|09022016|100|30|2834
C00359125|07292016|45|15|3895
C00359125|08152016|42|14|895
C00359125|08312016|42|14|895
C00359380|07202016|100|2|200
C00359380|08052016|100|2|200
C00359380|08082016|50|1|50
C00359380|08102016|100|1|100
C00359380|08112016|100|1|100
C00359380|08122016|100|2|200
C00359380|08222016|100|1|100
C00359539|07192016|151|2|301
C00359539|07202016|500|8|3750
C00359539|07212016|1000|8|5826
C00359539|07222016|500|7|5260
C00359539|07232016|275|2|550
C00359539|07242016|500|3|1593
C00359539|07252016|250|5|3535
C00359539|07262016|300|9|3910
C00359539|07272016|500|13|8151
C00359539|07282016|500|24|24525
C00359539|07292016|253|6|2297
C00359539|07302016|500|1|500
C00359539|08012016|750|2|1500
C00359539|08022016|500|1|500
C00359539|08042016|500|10|6626
C00359539|08102016|41|1|41
C00359539|08142016|50|1|50
C00359539|08182016|375|4|1791
C00359539|08192016|200|1|200
C00359539|08242016|171|2|342
C00359539|08252016|500|1|500
C00359539|08262016|500|3|1200
C00359539|08272016|252|1|252
C00359539|08282016|21|1|21
C00359539|08292016|221|2|441
C00359539|08312016|250|3|1000
C00359539|09012016|500|8|4175
C00359588|07282016|125|5|575
C00359588|08312016|250|20|4900
C00360008|07202016|500|3|5750
C00360008|07282016|5000|1|5000
C00360008|07292016|500|1|500
C00360008|08042016|1000|1|1000
C00360008|08052016|5000|1|5000
C00360008|08162016|5000|2|10000
C00360008|08242016|5000|1|5000
C00360008|09022016|1000|1|1000
C00360354|07192016|5000|2|10000
C00360354|07292016|50|320|25517
C00360354|08092016|250|1|250
C00360354|08122016|23|53|1871
C00360354|08142016|300|1|300
C00360354|08162016|420|1|420
C00360354|08172016|5000|2|10000
C00360354|08262016|23|57|2021
C00360354|08312016|50|287|25665
C00360669|07202016|25|50|1175
C00360669|08052016|25|49|1155
C00360669|08202016|25|49|1155
C00361014|07282016|50|5|375
C00361014|08112016|50|5|375
C00361014|08252016|50|5|375
C00361410|09012016|5000|1|5000
C00361485|07302016|64|2|127
C00361485|08032016|300|2|600
C00361485|08092016|100|1|100
C00361485|08152016|950|1|950
C00361485|08292016|50|1|50
C00361485|09012016|100|4|616
C00361485|09022016|150|2|300
C00361493|08012016|784|1|784
C00361493|08162016|734|1|734
C00361493|09012016|150|1|150
C00361741|07222016|96|36|3203
C00361741|08052016|96|37|3222
C00361741|08192016|96|38|4222
C00361741|09022016|96|38|3318
C00361758|07222016|50|234|13745
C00361758|08052016|50|237|13854
C00361758|08112016|5000|1|5000
C00361758|08192016|50|235|13698
C00361758|09022016|50|240|15130
C00361956|08082016|5000|1|5000
C00361956|08292016|1000|3|3000
C00362178|07252016|250|1|250
C00362178|08092016|1500|1|1500
C00362210|07312016|41|14|953
C00362210|08152016|41|14|953
C00362210|08312016|41|14|953
C00362384|08192016|2000|2|4000
C00362384|08222016|1000|1|1000
C00362384|08292016|875|4|4950
C00362624|07212016|325|4|1250
C00362624|08042016|500|3|1073
C00362624|08192016|250|2|500
C00362640|07292016|25|187|7810
C00362640|08052016|125|1|125
C00362640|08122016|25|190|7847
C00362640|08192016|125|1|125
C00362640|08262016|25|189|7827
C00362707|07312016|118|116|25186
C00362707|08172016|96|1|96
C00362707|08312016|80|115|16690
C00363069|07282016|100|3|240
C00363069|08312016|40|1|40
C00363317|08132016|188|2|375
C00363689|07202016|2500|1|2500
C00363804|08012016|35|2|70
C00363804|08152016|35|2|70
C00363804|09022016|35|2|70
C00363812|08102016|625|2|1250
C00363812|08292016|1125|2|2250
C00363879|07312016|59|418|41638
C00363879|08312016|52|431|42000
C00363945|07252016|1500|1|1500
C00363945|08152016|50|85|4485
C00363945|08192016|250|1|250
C00363945|08292016|375|2|750
C00364109|07202016|250|10|12620
C00364109|08092016|575|2|1150
C00364109|08232016|325|2|650
C00364158|07202016|375|2|750
C00364158|07212016|375|4|2000
C00364158|07232016|250|3|1333
C00364158|07242016|100|1|100
C00364158|07252016|125|1|125
C00364158|07272016|250|2|500
C00364158|07312016|-40|1|-40
C00364158|08012016|391|1|391
C00364158|08022016|200|3|650
C00364158|08032016|400|1|400
C00364158|08042016|250|3|1375
C00364158|08052016|200|1|200
C00364158|08062016|188|4|925
C00364158|08072016|209|5|1134
C00364158|08082016|230|4|959
C00364158|08092016|355|2|710
C00364158|08102016|200|3|900
C00364158|08112016|225|4|859
C00364158|08122016|230|6|1460
C00364158|08132016|20|1|20
C00364158|08142016|250|9|3050
C00364158|08162016|150|11|2520
C00364158|08172016|210|3|919
C00364158|08182016|65|1|65
C00364158|08192016|50|1|50
C00364158|08202016|50|1|50
C00364158|08212016|500|1|500
C00364158|08232016|83|1|83
C00364158|08242016|100|1|100
C00364158|08262016|250|1|250
C00364158|08292016|50|1|50
C00364158|08302016|300|3|900
C00364158|08312016|300|31|11117
C00364158|09012016|391|1|391
C00364778|07292016|25|404|12784
C00364778|08092016|20|1|20
C00364778|08152016|25|407|13038
C00364778|08162016|7|1|7
C00364778|08312016|24|415|12991
C00364935|07202016|500|11|6250
C00364935|07242016|500|10|6000
C00364935|07252016|1125|2|2250
C00364935|07262016|750|2|1500
C00364935|08032016|1000|19|17700
C00364935|08072016|375|2|750
C00364935|08172016|1000|1|1000
C00364935|08182016|500|3|3400
C00364935|08242016|2700|11|28000
C00364935|09012016|1850|2|3700
C00364935|09022016|250|1|250
C00365072|07212016|12|2|24
C00365072|07222016|12|8|116
C00365072|07282016|12|2|24
C00365072|07292016|38|337|17035
C00365072|08042016|12|2|24
C00365072|08052016|12|8|116
C00365072|08112016|12|2|24
C00365072|08122016|38|339|17101
C00365072|08152016|3000|1|3000
C00365072|08182016|12|2|24
C00365072|08192016|12|8|116
C00365072|08252016|12|2|24
C00365072|08262016|38|339|17068
C00365072|09012016|12|2|24
C00365072|09022016|12|8|116
C00365122|07202016|88|2|175
C00365122|07232016|104|2|208
C00365122|07262016|83|1|83
C00365122|07272016|250|1|250
C00365122|07292016|40|1|40
C00365122|07302016|41|1|41
C00365122|07312016|31|133|6971
C00365122|08012016|35|3|263
C00365122|08022016|291|1|291
C00365122|08042016|170|2|340
C00365122|08062016|90|3|277
C00365122|08092016|500|1|500
C00365122|08112016|416|1|416
C00365122|08132016|150|2|300
C00365122|08152016|31|135|7991
C00365122|08202016|88|2|175
C00365122|08232016|104|2|208
C00365122|08262016|83|1|83
C00365122|08292016|40|1|40
C00365122|08302016|41|1|41
C00365122|08312016|31|133|6960
C00365122|09012016|35|3|263
C00365122|09022016|291|1|291
C00365254|07312016|83|53|4982
C00365254|08312016|76|53|4753
C00365296|08222016|143|1|143
C00365502|08122016|51|98|6481
C00365502|08132016|51|97|6551
C00365536|07212016|15|725|22786
C00365536|07292016|15|725|31078
C00365536|07312016|15|717|28608
C00365536|08112016|15|1024|32868
C00365536|08152016|2813|1|2813
C00365536|08182016|15|886|27015
C00365536|08262016|15|838|23466
C00365536|08312016|20|1204|40343
C00365684|07292016|50|55|3259
C00365684|08312016|50|56|3301
C00365692|07222016|-1215|2|-2430
C00365692|07252016|2430|1|2430
C00365965|07192016|250|3|750
C00365965|07202016|250|4|1000
C00365965|07212016|250|7|2750
C00365965|07222016|250|6|1500
C00365965|07252016|250|6|2250
C00365965|07262016|250|10|2500
C00365965|07272016|250|1|250
C00365965|07282016|250|17|4500
C00365965|07292016|250|5|1250
C00365965|08012016|250|20|5250
C00365965|08022016|250|9|2250
C00365965|08032016|250|2|500
C00365965|08042016|250|9|2500
C00365965|08052016|250|6|1750
C00365965|08062016|250|2|500
C00365965|08072016|250|1|250
C00365965|08082016|250|4|1250
C00365965|08092016|250|4|1750
C00365965|08102016|250|40|10750
C00365965|08112016|250|6|1500
C00365965|08122016|250|2|500
C00365965|08152016|250|3|750
C00365965|08162016|250|17|4250
C00365965|08172016|250|5|1250
C00365965|08182016|250|1|250
C00365965|08192016|250|2|500
C00365965|08202016|250|1|250
C00365965|08222016|250|3|750
C00365965|08232016|250|2|500
C00365965|08242016|250|6|1500
C00365965|08252016|250|7|2000
C00365965|08262016|250|3|750
C00365965|08292016|250|1|250
C00365965|08302016|250|5|1250
C00365965|08312016|500|1|500
C00365965|09022016|250|1|250
C00366013|07222016|200|22|5284
C00366013|07282016|2500|1|2500
C00366013|08192016|200|25|6630
C00366468|07232016|76|16|1212
C00366468|07292016|138|37|7440
C00366468|08102016|5000|1|5000
C00366468|08202016|76|16|1212
C00366468|08262016|86|39|5067
C00366559|07312016|50|150|12210
C00366559|08052016|65|2|130
C00366559|08192016|80|2|160
